file_line,txn_id,user_id,timestamp,merchant_name,amount,device_id,reject_reason
805640,t_4b129e119fcf06dc,u_00223,2026-07-23T14:24:17Z,HILTON #769,8.94,d_000309,exact_duplicate
806122,t_0e40a638ad17a518,u_00097,2026-06-18T06:26:44Z,United Airlines,149.34,d_000136,exact_duplicate
807097,t_399df83f7837a38c,u_00143,2026-06-28T20:55:18Z,Zelle Transfer Store 861,67.04,d_000198,exact_duplicate
807276,t_4236255837aa5ab7,u_00674,2026-05-19T08:49:22Z,INSTACART #5773,11.18,d_000951,exact_duplicate
807348,t_063405ab971d32e9,u_00788,2026-06-08T05:36:16Z,T-Mobile Store 234,10.14,d_001103,exact_duplicate
807476,t_628db34fb79acb3f,u_00267,2026-07-30T15:40:15Z,Uber,2.8,d_000371,exact_duplicate
807610,t_59f4e18621f78030,u_01508,2026-07-12T02:24:58Z,SEPHORA,18.12,d_002107,exact_duplicate
807803,t_35557c1c77c25ead,u_00666,2026-06-27T12:13:26Z,Whole Foods,51.39,d_000939,exact_duplicate
807984,t_7421027aa01be926,u_00161,2026-06-03T15:40:12Z,CVS,32.39,d_000222,exact_duplicate
808305,t_093b1f1f66ac834c,u_00609,2026-07-21T22:49:30Z,Marriott,13.68,d_000855,exact_duplicate
808760,t_7c075495c75f4b33,u_00903,2026-05-08T17:13:32Z,Delta Air Lines,11.99,d_001262,exact_duplicate
809509,t_2a657dafdb873ea7,u_01333,2026-07-04T10:52:37Z,SAFEWAY #8936,21.05,d_001860,exact_duplicate
810833,t_2c3fdac8a69be022,u_00803,2026-07-05T10:16:33Z,AMC THEATRES HTTPSWWW,19.13,d_001123,exact_duplicate
812183,t_356d463007eb5ccf,u_01141,2026-06-19T14:35:07Z,Steam,36.26,d_001601,exact_duplicate
812481,t_55447e0ba22cef89,u_01008,2026-06-25T03:14:29Z,McDonalds,35.08,d_002852,exact_duplicate
812939,t_4dfdf38505a0f714,u_00903,2026-07-18T12:36:31Z,STEAM #9523,3.3,d_001262,exact_duplicate
813195,t_268342c6c392265f,u_01099,2026-07-05T18:15:29Z,Amazon,50.59,d_001541,exact_duplicate
815201,t_46d498e84fafe847,u_00225,2026-05-13T01:17:26Z,DoorDash,11.35,d_000313,exact_duplicate
815387,t_55b115f64c232a12,u_01509,2026-05-30T00:33:14Z,GRUBHUB,9.75,d_002108,exact_duplicate
816556,t_75883f9f525e0150,u_01304,2026-06-14T04:37:50Z,AMC Theatres,20.46,d_001820,exact_duplicate
816569,t_0261d7c6efa67721,u_01957,2026-05-22T15:11:27Z,Starbucks,30.04,d_002743,exact_duplicate
816736,t_6a6bbd4359c05406,u_00944,2026-07-02T18:59:52Z,WALMART #7166,,d_001320,missing_or_invalid_amount
816888,t_314420f9c5123611,u_01194,2026-05-04T13:59:57Z,eBay,35.1,d_001677,exact_duplicate
817031,t_082536925d016bc4,u_00291,2026-07-10T17:10:32Z,Best Buy,4.52,d_000399,exact_duplicate
817265,t_7cc5ed099b0726e9,u_01099,2026-05-25T21:53:42Z,AMC THEATRES #7654,64.63,d_001541,exact_duplicate
819166,t_653a967a74a0a72f,u_01793,2026-07-26T08:59:24Z,T-Mobile Store 127,73.14,d_002513,exact_duplicate
819749,t_2a362919273aff24,u_01681,2026-05-05T08:45:00Z,Subway,17.39,d_002350,exact_duplicate
820763,t_756730d82976dedc,u_00662,2026-05-19T04:26:09Z,DELTA AIR LINES #1168,56.52,d_000934,exact_duplicate
820800,t_4df3c6468f0899fd,u_00939,2026-07-27T18:34:19Z,Verizon Store 270,112.74,d_001314,exact_duplicate
821033,t_2045daf2595699ae,u_00755,2026-06-29T10:07:04Z,Uber,21.33,d_001056,exact_duplicate
821051,t_39684e9dd961e95d,u_00800,2026-07-11T03:33:05Z,REI,14.05,d_001118,exact_duplicate
821385,t_21686e2763052b34,u_01820,2026-05-29T09:31:11Z,AMAZON,185.76,d_002553,exact_duplicate
826042,t_2c68313ab9e83d57,u_01602,2026-07-30T02:19:00Z,SQ *CHIPOTLE,54.51,d_002238,exact_duplicate
826060,t_29f0a2530e50759c,u_00877,2026-05-18T00:50:13Z,Venmo,7.9,d_001229,exact_duplicate
827175,t_35199a893edf0495,u_01712,2026-05-23T22:31:19Z,SAFEWAY,20.28,d_002397,exact_duplicate
827504,t_55e8037c4d7524b3,u_01269,2026-07-16T09:30:06Z,WALGREENS HTTPSWWW,32.67,d_001777,exact_duplicate
827674,t_60ff27b3ab8f8546,u_00902,2026-05-03T04:45:00Z,Venmo Store 633,163.68,d_001261,exact_duplicate
827884,t_0f07772e63b0d70b,u_01245,2026-07-18T10:25:57Z,NIKE #1671,21.71,d_001742,exact_duplicate
827995,t_4e6da791258d5bd9,u_01056,2026-06-18T02:24:42Z,Peets Coffee,53.59,d_001476,exact_duplicate
828909,t_352420a693d44edb,u_01889,2026-05-25T05:31:59Z,Starbucks,29.97,d_002649,exact_duplicate
829178,t_777c9de33811502a,u_01166,2026-06-15T17:37:06Z,APPLE SUNNYVALE CA,10.06,d_001638,exact_duplicate
829519,t_5823c5e868021ebd,u_00378,2026-07-05T19:44:54Z,Shein,90.99,d_000524,exact_duplicate
829691,t_1460fb25f5844f52,u_01287,2026-06-08T11:38:40Z,GEICO,3.76,d_001800,exact_duplicate
829888,t_4a45ae708a0f4bd0,u_00229,2026-07-12T16:23:10Z,ULTA #8210,18.57,d_000318,exact_duplicate
829931,t_63c76e45e7a8b69f,u_01250,2026-05-12T15:01:04Z,SQ *NORDSTROM,3.29,d_001750,exact_duplicate
829948,t_2f8cc617d0ba58ce,u_01119,2026-07-19T15:11:32Z,Venmo,29.56,d_001570,exact_duplicate
830604,t_36194097fa4ca568,u_00271,2026-06-28T07:50:18Z,Nike,33.0,d_000375,exact_duplicate
832069,t_123f6d5d6af47678,u_01863,2026-05-10T05:31:46Z,UNITED AIRLINES #1498,8.34,d_002612,exact_duplicate
832424,t_74f8716d94546c6e,u_01526,2026-06-13T15:34:59Z,PANDA EXPRESS SAN JOSE CA,49.85,d_002821,exact_duplicate
832796,t_7c74b56c3eaac664,u_00522,2026-07-29T15:49:55Z,Ulta Store 752,13.02,d_000731,exact_duplicate
833234,t_5d61b017cdc36bd6,u_01426,2026-05-12T10:56:03Z,Airbnb,23.07,d_001992,exact_duplicate
833908,t_176f408ac7bc6554,u_00662,2026-06-26T16:03:15Z,ZELLE TRANSFER #2701,126.74,d_000934,exact_duplicate
833998,t_49d7f917d687a65e,u_01776,2026-05-30T10:13:46Z,MCDONALDS,139.98,d_002490,exact_duplicate
834427,t_33754b98fbe2cb92,u_01878,2026-05-14T17:22:02Z,Marriott,6.87,d_002635,exact_duplicate
834489,t_7a7750f664daa56c,u_00271,2026-06-30T05:58:08Z,AMC Theatres,8.01,d_000375,exact_duplicate
835011,t_305493e3b796e1eb,u_01710,2026-05-26T19:32:13Z,SHELL #1898,14.11,d_002393,exact_duplicate
835544,t_46e414f708913e0c,u_00770,2026-05-24T06:19:40Z,Lululemon,12.0,d_001075,exact_duplicate
835941,t_0a9fec365ba5b003,u_00262,2026-05-22T02:29:35Z,CHIPOTLE,24.31,d_000365,exact_duplicate
837102,t_28dcad97422a10aa,u_00356,2026-06-07T05:54:13Z,Shell,9.83,d_000493,exact_duplicate
837583,t_27a234dd872f793d,u_01328,2026-07-25T02:59:27Z,AMC Theatres Store 790,85.35,d_001854,exact_duplicate
837920,t_36f016bef34827a7,u_01375,2026-06-13T10:29:34Z,Shein,32.7,d_001918,exact_duplicate
838158,t_711a43510a05d49a,u_01793,2026-07-26T01:22:20Z,Apple,33.15,d_002513,exact_duplicate
838892,t_350b145dcd63bec8,u_01527,2026-06-20T00:59:57Z,PLAYSTATION #3081,1.32,d_002134,exact_duplicate
838954,t_493290f0dbcfd83c,u_01983,2026-06-08T02:10:49Z,Nike,25.67,d_002847,exact_duplicate
839229,t_2efb3a2c973ea62e,u_01113,2026-05-05T17:13:42Z,Lululemon,59.96,d_001561,exact_duplicate
839710,t_1e3e9d14db6353b0,u_01117,2026-07-21T02:07:17Z,Chipotle,14.69,d_001566,exact_duplicate
840787,t_6f3a60eb5d678681,u_01061,2026-06-02T01:59:36Z,McDonalds,19.79,d_001485,exact_duplicate
840961,t_77ad40e16d6c3fe5,u_01023,2026-05-15T02:11:20Z,Nike,8.73,d_001430,exact_duplicate
841736,t_6bce8fa6b191df8b,u_01601,2026-05-07T18:48:51Z,CHEVRON HTTPSWWW,12.39,d_002236,exact_duplicate
841912,t_5c3da1a1a609f03d,u_00709,2026-06-01T19:09:43Z,Trader Joes,30.99,d_000997,exact_duplicate
841969,t_482e6de5d39ee70f,u_00646,not_a_timestamp,AMC THEATRES SAN JOSE CA,8.78,d_000912,unparseable_timestamp
842478,t_4154e3bb71884f0a,u_01076,2026-05-19T08:33:49Z,Home Depot,11.77,d_001507,exact_duplicate
842578,t_78f29f39fdd04707,u_00088,2026-06-05T13:37:57Z,CHEVRON HTTPSWWW,23.04,d_000125,exact_duplicate
843158,t_74c0216d7ae15ba9,u_00476,2026-07-13T05:27:15Z,HOME DEPOT,129.39,d_000669,exact_duplicate
846562,t_73bb9dd483a1263e,u_01248,2026-05-17T16:39:45Z,Subway Store 627,9.98,d_001747,exact_duplicate
846597,t_4caf86f53ae51d3b,u_00863,2026-07-14T11:52:46Z,Instacart,100.87,d_001208,exact_duplicate
846699,t_6c3ea0c7f305a058,u_01659,2026-05-23T10:26:14Z,Safeway,18.5,d_002315,exact_duplicate
846906,t_073d680d66733c03,u_01126,2026-07-23T01:42:47Z,SPOTIFY,157.16,d_001579,exact_duplicate
847037,t_13f96b5f6e49d153,u_00192,2026-05-21T15:20:09Z,Hilton,57.74,d_000267,exact_duplicate
847754,t_4f197315fab0c081,u_00691,2026-06-03T22:47:26Z,WHOLE FOODS,31.76,d_000973,exact_duplicate
849453,t_21f4aedfbde4b54d,u_01159,2026-05-26T00:51:50Z,Lyft,38.72,d_001626,exact_duplicate
851020,t_31f88f8f2e2441c6,u_01345,2026-06-03T09:58:26Z,DoorDash,9.64,d_001878,exact_duplicate
851117,t_0d3365386f653a1e,u_01746,2026-06-27T01:40:38Z,DELTA AIR LINES SAN JOSE CA,19.61,d_002448,exact_duplicate
851309,t_19ed71e4d1d08e82,u_00877,2026-07-09T11:00:01Z,AMC Theatres,21.24,d_001229,exact_duplicate
851510,t_3d59d5379f663dbf,u_01954,2026-05-14T02:15:24Z,7-Eleven,23.14,d_002738,exact_duplicate
851987,t_20807311276eb2ab,u_00912,2026-05-19T22:10:36Z,Netflix,99.71,d_001276,exact_duplicate
852101,t_07a738b5d6c37466,u_00319,2026-05-24T17:14:39Z,AMAZON #8475,29.96,d_000438,exact_duplicate
852309,t_7d7359f8a0227646,u_01465,2026-07-11T17:55:56Z,DELTA AIR LINES #2040,39.09,d_002046,exact_duplicate
853964,t_2a05a13fb47934b7,u_01361,2026-05-06T02:32:45Z,Trader Joes,47.99,d_001900,exact_duplicate
854696,t_5f6cf3ca4221e069,u_00655,2026-06-05T16:01:35Z,Target,10.54,d_000925,exact_duplicate
855232,t_0e0c6010547f1e83,u_00736,2026-05-12T04:43:13Z,Uber Store 988,37.72,d_001033,exact_duplicate
855690,t_0b6fbd646c1d2d82,u_00812,2026-06-16T20:44:52Z,CVS Store 198,41.5,d_001134,exact_duplicate
857532,t_0a544940a1e18fe8,u_01348,2026-06-01T12:57:51Z,Lululemon,46.46,d_001882,exact_duplicate
857610,t_1024cdca422add50,u_00205,2026-05-25T20:42:41Z,Costco,57.51,d_002826,exact_duplicate
858426,t_5fbf0ccbf4e085be,u_01844,2026-06-10T04:06:27Z,Costco,27.45,d_002584,exact_duplicate
858720,t_204f801510f89349,u_01781,2026-06-07T07:43:42Z,TEMU,5.82,d_002496,exact_duplicate
859914,t_0be529f58e0954b1,u_01684,2026-05-11T12:01:21Z,AMC THEATRES,11.61,d_002355,exact_duplicate
861087,t_315903cdcee0d849,u_01861,2026-06-16T18:15:40Z,T-MOBILE #6724,28.92,d_002608,exact_duplicate
865257,t_02413db03804a614,u_01578,2026-06-22T02:53:31Z,SEPHORA SAN JOSE CA,14.58,d_002204,exact_duplicate
865662,t_044d13d0b2d2a94b,u_01166,2026-07-02T08:01:28Z,Uber,25.8,d_001638,exact_duplicate
866391,t_5407bf3ec025ea25,u_01697,2026-06-30T15:26:56Z,Subway,61.86,d_002373,exact_duplicate
866980,t_04e73f4a16c1c63b,u_00522,2026-06-08T03:18:25Z,Hilton,126.94,d_000731,exact_duplicate
867549,t_4377cf2238b0a506,u_00960,2026-06-22T00:15:40Z,McDonalds,62.25,d_001342,exact_duplicate
867767,t_08ac661d6911f9e2,u_01410,2026-07-10T20:44:59Z,Shein,31.35,d_001968,exact_duplicate
867935,t_21c65be1f9860433,u_00495,2026-05-15T06:56:53Z,Google Play,16.14,d_000694,exact_duplicate
867991,t_630f75fe9f1388ca,u_01266,2026-07-17T23:00:56Z,T-MOBILE ONLINE,14.14,d_001773,exact_duplicate
868269,t_5d3366ec39944f58,u_00571,2026-06-13T04:11:12Z,In-N-Out,25.21,d_000798,exact_duplicate
872754,t_1cbd9f1bf6914760,u_00919,2026-07-30T00:11:38Z,SQ *VERIZON,12.95,d_001286,exact_duplicate
872799,t_4a69fed8652447db,u_01340,2026-07-04T15:04:06Z,In-N-Out,18.83,d_001871,exact_duplicate
872922,t_699c72c87d302a6a,u_01389,2026-07-05T09:30:28Z,Panda Express,32.76,d_001939,exact_duplicate
872942,t_7fe6e2a7adc301f2,u_01426,2026-07-16T07:13:21Z,Netflix,64.08,d_001992,exact_duplicate
873650,t_74c4a1d2234dae33,u_01660,2026-07-01T23:47:38Z,REI,62.95,d_002316,exact_duplicate
874306,t_5a80d9b772ef0ea9,u_00433,2026-06-23T12:27:57Z,Walgreens,59.3,d_000608,exact_duplicate
874484,t_019dfd504730074a,u_00845,2026-07-29T10:10:52Z,Lyft Store 927,9.69,d_001180,exact_duplicate
874776,t_07159ef2e35b2f26,u_00227,2026-06-13T04:42:27Z,TRADER JOES #8624,49.82,d_000315,exact_duplicate
874939,t_030312a1c0087a9c,u_01710,2026-05-18T10:35:35Z,Apple,10.4,d_002394,exact_duplicate
875595,t_0cf034fd414ac733,u_01445,2026-06-25T14:36:38Z,Apple,5.83,d_002017,exact_duplicate
876381,t_11335553d58f36ca,u_00489,2026-06-15T23:22:43Z,Panda Express,37.8,d_000684,exact_duplicate
876748,t_64dac1fd652c7176,u_01861,2026-05-15T06:18:52Z,SQ *WALGREENS,11.67,d_002608,exact_duplicate
877598,t_558f70599f20ac75,u_00092,2026-05-05T16:20:15Z,Amazon,10.49,d_000130,exact_duplicate
877617,t_0d9b77d775e33cb1,u_01543,2026-05-25T11:09:35Z,Target,131.56,d_002155,exact_duplicate
878155,t_21eb4c9d38b72e1e,u_00346,2026-07-28T22:16:25Z,SQ *STARBUCKS,18.27,d_000482,exact_duplicate
878454,t_77d71b130b4d74b5,u_01468,2026-05-30T16:06:59Z,SQ *TRADER JOES,39.21,d_002050,exact_duplicate
879040,t_111338edc5acb551,u_01523,2026-05-12T22:55:56Z,HILTON,173.69,d_002128,exact_duplicate
879267,t_70ca73925ea65bac,u_01781,2026-07-14T16:04:07Z,NORDSTROM,12.57,d_002497,exact_duplicate
880735,t_37536dac26985449,u_00776,not_a_timestamp,NORDSTROM #8926,48.78,d_001083,unparseable_timestamp
881267,t_221b5a778f75ff20,u_00812,2026-06-10T11:20:23Z,Planet Fitness,29.39,d_001134,exact_duplicate
881841,t_5055432772bfb8ba,u_00841,2026-07-13T18:18:08Z,In-N-Out,62.01,d_001175,exact_duplicate
882797,t_424caa47db876c45,u_01797,2026-06-01T14:41:27Z,Philz Coffee,7.23,d_002519,exact_duplicate
883203,t_297c5d6ad7f3fbed,u_00343,2026-07-05T18:12:26Z,PANDA EXPRESS #8387,31.97,d_000476,exact_duplicate
883245,t_1b43bf45b9cbd39c,u_00440,2026-06-01T00:54:04Z,Venmo,29.1,d_000619,exact_duplicate
883271,t_66b028b8a335efcd,u_01656,2026-07-13T00:56:49Z,SQ *TEMU,180.56,d_002311,exact_duplicate
884997,t_3ac07ede6418bba0,u_00851,2026-05-03T21:41:59Z,IN-N-OUT,27.14,d_001189,exact_duplicate
885811,t_462adda91f5b0fbb,u_00590,2026-05-04T05:35:59Z,Best Buy,73.13,d_000825,exact_duplicate
885986,t_0709f5aafb5e1d7b,u_00731,2026-07-17T14:17:41Z,Google Play,127.69,d_001027,exact_duplicate
887855,t_7fd8996ad9efa826,u_01946,2026-05-20T22:54:53Z,Costco,59.01,d_002725,exact_duplicate
888454,t_25ddbbea4fe8b252,u_01676,2026-07-02T07:26:39Z,Chevron Store 85,20.96,d_002343,exact_duplicate
888778,t_5787d2dbbabd0d37,u_00174,2026-06-23T12:55:27Z,AMC Theatres,8.23,d_000240,exact_duplicate
889087,t_3aec5416c8ce7ae6,u_00674,2026-05-25T17:09:31Z,Delta Air Lines,8.17,d_000951,exact_duplicate
889535,t_7fa0085a26b29e58,u_01255,2026-06-12T13:42:00Z,Airbnb Store 387,34.27,d_001757,exact_duplicate
890046,t_57fbcf9a631bbcda,u_00692,2026-07-25T03:36:47Z,Grubhub,17.91,d_000974,exact_duplicate
892113,t_43aba61fdb078a01,u_00617,2026-07-10T01:49:00Z,Steam,3.19,d_000868,exact_duplicate
893645,t_59d6775f0e1e462f,u_00392,2026-07-15T18:08:05Z,Costco,8.83,d_000546,exact_duplicate
893790,t_7bb0409fa92da181,u_00026,2026-05-28T09:23:07Z,Costco,122.33,d_000041,exact_duplicate
893791,t_11d791973e1cf25e,u_01530,2026-06-19T23:00:43Z,Walmart Store 679,18.01,d_002137,exact_duplicate
894027,t_29cbac249da46d11,u_01315,2026-07-13T03:52:14Z,SQ *SEPHORA,20.12,d_001836,exact_duplicate
894497,t_103bfb022b178f13,u_00429,2026-07-22T17:08:52Z,Philz Coffee,,d_000600,missing_or_invalid_amount
895775,t_49a9b375d2616ca8,u_01208,2026-06-15T04:37:05Z,Delta Air Lines,13.98,d_001696,exact_duplicate
896809,t_14f6ad3a9da5803c,u_00060,2026-05-03T20:02:41Z,TRADER JOES SAN JOSE CA,35.42,d_000088,exact_duplicate
897104,t_5c76fcef708b9daf,u_00217,2026-06-13T13:13:48Z,ALIEXPRESS,42.53,d_002814,exact_duplicate
897187,t_381541f06ca754c7,u_00304,2026-05-05T21:52:13Z,Home Depot,21.91,d_000420,exact_duplicate
897605,t_43ff322c3295170e,u_00776,2026-07-23T14:57:12Z,PANDA EXPRESS #4705,33.03,d_001084,exact_duplicate
897705,t_465efe174f3c8c74,u_00048,2026-06-21T20:23:53Z,Spotify,30.85,d_000071,exact_duplicate
898143,t_71a51e5bea8e67a5,u_01063,2026-05-23T07:35:12Z,SQ *PG&E,20.49,d_002848,exact_duplicate
899614,t_04337928ea79d59a,u_01290,2026-07-25T04:27:06Z,TRADER JOES #9047,8.98,d_001803,exact_duplicate
899762,t_48e41f4ff49cc23c,u_00513,2026-05-04T00:00:23Z,Peets Coffee,14.24,d_000719,exact_duplicate
900507,t_39e18baa83bcf718,u_00648,2026-05-03T14:38:13Z,AliExpress Store 554,8.21,d_000915,exact_duplicate
900649,t_07701b6635db655f,u_00092,2026-07-27T00:12:16Z,United Airlines,44.36,d_000130,exact_duplicate
900897,t_09bebd87e01cb68e,u_01129,2026-06-20T17:43:37Z,Shein,17.86,d_001585,exact_duplicate
901613,t_4e97345c8a21c3cb,u_00251,2026-05-20T06:18:16Z,SQ *GRUBHUB,3.99,d_000351,exact_duplicate
901796,t_40740e715a06b0ff,u_00884,2026-06-05T06:03:28Z,WALGREENS,75.37,d_001239,exact_duplicate
902830,t_239fee1dd063563e,u_00699,2026-07-12T23:48:56Z,PEETS COFFEE SAN JOSE CA,39.64,d_000984,exact_duplicate
902967,t_6adef69ea56f43e2,u_01164,2026-07-03T22:01:19Z,Panda Express,34.23,d_001634,exact_duplicate
903418,t_6555af3ff67a8e0b,u_00434,2026-05-09T16:09:25Z,Delta Air Lines,33.52,d_000610,exact_duplicate
903737,t_135b2bc8e6e7128b,u_00517,not_a_timestamp,Grubhub,38.29,d_002832,unparseable_timestamp
903792,t_5efdbe9cc7e4e6d1,u_01056,2026-07-18T16:34:24Z,Whole Foods,33.64,d_001477,exact_duplicate
903814,t_62bbbefd2f1e74e7,u_01577,2026-07-15T16:23:19Z,NORDSTROM #8808,89.08,d_002201,exact_duplicate
903974,t_72f183614d7688f8,u_00285,2026-06-11T00:45:28Z,WHOLE FOODS,13.51,d_000392,exact_duplicate
904024,t_7b97dd95f08fc957,u_01881,2026-06-01T17:37:23Z,WALMART #770,8.07,d_002639,exact_duplicate
904081,t_11232b7ccec9ca73,u_00434,2026-07-24T10:40:43Z,HILTON #5066,64.91,d_000610,exact_duplicate
904230,t_5ecf5e43858d569d,u_00119,2026-07-29T13:22:06Z,Target,24.57,d_000169,exact_duplicate
905118,t_147bc49630f589b4,u_00170,2026-05-26T19:50:38Z,PEETS COFFEE #3471,5.13,d_000235,exact_duplicate
905357,t_3cfa7ed2d60c3a47,u_01641,2026-07-19T12:50:32Z,REI SAN JOSE CA,11.71,d_002292,exact_duplicate
906170,t_7cea5ada0e411740,u_00111,2026-05-05T18:07:49Z,Trader Joes,42.56,d_000157,exact_duplicate
906918,t_1c019458b2c8083e,u_01450,2026-06-17T06:56:21Z,Spotify,13.57,d_002024,exact_duplicate
907561,t_495efe86b0b98156,u_01718,2026-06-25T23:09:07Z,SQ *SEPHORA,21.6,d_002406,exact_duplicate
908730,t_414806e6190f7dff,u_00283,2026-05-10T22:54:04Z,Target Store 382,36.65,d_002808,exact_duplicate
908761,t_6341fcd5025c4358,u_00688,2026-06-09T19:17:20Z,Subway,17.7,d_000968,exact_duplicate
909238,t_38088911388e3be2,u_01111,2026-07-09T07:10:13Z,STARBUCKS ONLINE,4.72,d_001557,exact_duplicate
909516,t_05e10d1686d2edbd,u_01155,2026-06-20T00:25:46Z,Airbnb,8.74,d_001622,exact_duplicate
910124,t_7cea6a0a0dc76490,u_00133,2026-05-05T23:49:43Z,SEPHORA,15.08,d_000185,exact_duplicate
910283,t_33caad991870da19,u_00148,2026-05-24T13:04:55Z,Home Depot,2.78,d_000203,exact_duplicate
911563,t_62594756cffbdad3,u_01681,2026-06-17T01:12:45Z,Costco,16.92,d_002350,exact_duplicate
911800,t_05c59e12b6c78b01,u_00736,2026-07-18T13:06:27Z,LYFT #2733,74.87,d_001033,exact_duplicate
912012,t_53b61dfbc141cde6,u_01660,2026-05-16T17:30:28Z,Trader Joes,68.42,d_002316,exact_duplicate
912032,t_3e43d493e3d84d3c,u_00884,2026-05-31T20:07:13Z,McDonalds,87.93,d_001239,exact_duplicate
912277,t_6946a50b23b5eab2,u_01936,2026-05-05T18:28:45Z,Shein,34.88,d_002712,exact_duplicate
913204,t_2942c57ea5f39a5b,u_01111,2026-06-10T00:18:30Z,Delta Air Lines,5.27,d_001557,exact_duplicate
915199,t_7c372c0c3bdca2ac,u_01021,2026-07-20T21:40:15Z,Uber,31.59,d_001427,exact_duplicate
915772,t_70451ca35b202e42,u_01967,2026-05-04T20:30:09Z,Starbucks,54.33,d_002759,exact_duplicate
916294,t_5919cfc9c4519615,u_00886,2026-05-18T16:08:24Z,Zelle Transfer,493.7,d_001241,exact_duplicate
918495,t_502ec2ccb4b429b3,u_00201,2026-06-07T17:30:13Z,Walmart Store 939,63.12,d_000279,exact_duplicate
918937,t_587d49bfa4501646,u_00199,2026-07-24T06:41:38Z,Target,23.03,d_000276,exact_duplicate
919098,t_792b8174d7cb2a8a,u_01111,2026-07-13T06:03:01Z,Netflix,9.53,d_001557,exact_duplicate
919254,t_75afd61014aef016,u_01737,2026-06-12T02:45:46Z,NIKE,98.54,d_002434,exact_duplicate
919944,t_3d37f7307066c207,u_00736,2026-05-24T14:54:15Z,NIKE,89.97,d_001033,exact_duplicate
920469,t_38f7fbcd4ca8bdd3,u_00065,2026-06-09T23:23:38Z,Costco Store 981,20.36,d_002850,exact_duplicate
921434,t_22677d0f8e9fc141,u_01012,2026-05-03T19:33:35Z,Nike,23.38,d_001413,exact_duplicate
921521,t_6271cf4a98566c03,u_01075,2026-05-18T06:04:18Z,DoorDash Store 725,,d_001506,missing_or_invalid_amount
922160,t_2fa9ef8fb1cede4b,u_01929,2026-06-11T03:18:26Z,PG&E,10.55,d_002700,exact_duplicate
923249,t_1a05f7a7d9346646,u_00486,2026-06-23T07:04:39Z,Philz Coffee,166.85,d_000681,exact_duplicate
923902,t_0a9cc7a01d34c992,u_00845,2026-06-30T00:19:57Z,Walmart,5.92,d_001180,exact_duplicate
924882,t_24ff01bc9c472b59,u_01484,2026-07-23T22:54:07Z,STEAM,16.69,d_002069,exact_duplicate
925169,t_58a167ea107ccf4c,u_01304,2026-07-07T06:21:09Z,Uber,27.41,d_001821,exact_duplicate
926234,t_2e493beb6bc77c68,u_00884,2026-06-17T08:18:06Z,Netflix,32.82,d_001239,exact_duplicate
927068,t_45db5f0840aef785,u_01661,2026-05-29T20:13:12Z,STEAM,28.83,d_002317,exact_duplicate
927306,t_3be702c5b40bf9e2,u_01426,2026-05-31T04:45:21Z,Venmo,26.73,d_001992,exact_duplicate
927648,t_01fd473369940e14,u_00689,2026-06-13T23:26:26Z,SQ *GOOGLE PLAY,87.33,d_002818,exact_duplicate
927907,t_47ff5a0794ffd97c,u_00775,2026-06-19T10:12:20Z,Walgreens,118.99,d_001081,exact_duplicate
928525,t_078f742e3a38117b,u_01994,2026-06-23T09:09:38Z,Amazon Store 661,12.41,d_002797,exact_duplicate
929025,t_5ab6678cdeb78ba7,u_00944,2026-07-07T10:31:29Z,SQ *ZELLE TRANSFER,214.02,d_001320,exact_duplicate
929074,t_6d151ef66aee92dd,u_01825,2026-06-15T15:11:22Z,Panda Express,24.85,d_002560,exact_duplicate
929644,t_24088f3e014053f1,u_01956,2026-06-09T05:36:52Z,PG&E,50.83,d_002742,exact_duplicate
930287,t_7415ac186d861a0c,u_00192,2026-06-10T15:08:13Z,SQ *WALGREENS,21.17,d_000267,exact_duplicate
931181,t_17471f389d9b36e0,u_00574,2026-06-05T19:13:46Z,Nike,37.41,d_000803,exact_duplicate
931363,t_24cd44efd2d49f44,u_00633,2026-05-10T14:28:02Z,Sephora,64.13,d_000891,exact_duplicate
931414,t_5db98fb0702ad96a,u_00847,2026-06-08T10:11:06Z,Steam,11.45,d_001184,exact_duplicate
931947,t_73b3d0c7220d1efa,u_01939,2026-06-11T05:18:19Z,McDonalds,9.3,d_002716,exact_duplicate
932516,t_39f3b5bdaa6e17d1,u_01290,2026-06-09T03:13:15Z,TEMU #386,79.13,d_001803,exact_duplicate
933389,t_2e33c768aac2a0b0,u_01577,2026-06-22T21:13:12Z,Hilton,19.08,d_002202,exact_duplicate
934122,t_5b3d87d77dc13c55,u_01126,2026-05-15T05:35:40Z,DoorDash,705.28,d_001579,exact_duplicate
934250,t_0e9fe989070e61e6,u_00180,2026-05-25T22:42:16Z,Nike,55.86,d_000250,exact_duplicate
934779,t_306e070c3827c031,u_00091,2026-05-13T15:09:31Z,SQ *NETFLIX,25.65,d_000129,exact_duplicate
935546,t_496bc35a97f39e33,u_01563,2026-07-01T15:27:02Z,Safeway,6.65,d_002183,exact_duplicate
935689,t_323fa58d25b56048,u_00337,2026-07-23T18:35:07Z,Marriott,5.14,d_000467,exact_duplicate
935935,t_293aa47d52e41675,u_01587,2026-06-10T08:30:29Z,PEETS COFFEE #628,23.15,d_002217,exact_duplicate
936030,t_5e73e35ed6700809,u_01031,2026-05-04T08:19:00Z,Spotify,75.81,d_001441,exact_duplicate
936251,t_743a969e7e160c4d,u_01840,2026-07-21T07:37:25Z,Lyft,16.21,d_002579,exact_duplicate
