txn_id,rules,reason,user_id,timestamp,amount,merchant_name,device_id,related_txn_ids
t_75d1cce3d75b6534,LARGE_PURCHASE_ON_NEW_DEVICE,"Large purchase on new device: $1,469.21 at GIFTCARDS EXPRESS on device d_945424, 1.9h after it first appeared on this account (2026-07-28 03:56 UTC). That is 123x the account's median purchase of $11.98 over its 1146 earlier purchases.",u_00126,2026-07-28T05:47:46Z,1469.21,GIFTCARDS EXPRESS,d_945424,
t_6c917559f6557f0a,LARGE_PURCHASE_ON_NEW_DEVICE,"Large purchase on new device: $1,585.50 at Apple on device d_945424, 2.4h after it first appeared on this account (2026-07-28 03:56 UTC). That is 132x the account's median purchase of $11.98 over its 1146 earlier purchases.",u_00126,2026-07-28T06:18:46Z,1585.5,Apple,d_945424,
t_2abcfdac1f7a654b,LARGE_PURCHASE_ON_NEW_DEVICE,"Large purchase on new device: $1,592.05 at Apple on device d_945424, 2.5h after it first appeared on this account (2026-07-28 03:56 UTC). That is 133x the account's median purchase of $11.98 over its 1146 earlier purchases.",u_00126,2026-07-28T06:29:46Z,1592.05,Apple,d_945424,
t_4cbf0b0caf2ac1f2,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS;LARGE_PURCHASE_ON_NEW_DEVICE,"Device new to multiple accounts: device d_832817 has been used by 14 accounts that had never used it before, starting 2026-06-18. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $322.00 at GIFTCARDS EXPRESS. | Large purchase on new device: $322.00 at GIFTCARDS EXPRESS on device d_832817, 5.0h after it first appeared on this account (2026-07-28 01:28 UTC). That is 5x the account's median purchase of $59.41 over its 553 earlier purchases.",u_01498,2026-07-28T06:30:35Z,322.0,GIFTCARDS EXPRESS,d_832817,
t_7510fd1c73526bd4,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS,"Device new to multiple accounts: device d_832817 has been used by 14 accounts that had never used it before, starting 2026-06-18. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $111.68 at LUXE ELECTRONICS OUTLET.",u_01498,2026-07-28T10:06:01Z,111.68,LUXE ELECTRONICS OUTLET,d_832817,
t_2d0d31cebf5102d6,LARGE_PURCHASE_ON_NEW_DEVICE,"Large purchase on new device: $1,204.34 at JEWELRY WHOLESALE CO on device d_739614, its first transaction on this account (2026-07-28 13:39 UTC). That is 13x the account's median purchase of $89.25 over its 82 earlier purchases.",u_00213,2026-07-28T13:39:16Z,1204.34,JEWELRY WHOLESALE CO,d_739614,
t_1f793153ca0e01ab,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS;LARGE_PURCHASE_ON_NEW_DEVICE,"Device new to multiple accounts: device d_847598 has been used by 4 accounts that had never used it before, starting 2026-07-21. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $142.88 at JEWELRY WHOLESALE CO. | Large purchase on new device: $142.88 at JEWELRY WHOLESALE CO on device d_847598, 10.6h after it first appeared on this account (2026-07-28 04:11 UTC). That is 17x the account's median purchase of $8.23 over its 404 earlier purchases.",u_01587,2026-07-28T14:49:27Z,142.88,JEWELRY WHOLESALE CO,d_847598,
t_6e4b5efdd88bf714,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS,"Device new to multiple accounts: device d_931250 has been used by 3 accounts that had never used it before, starting 2026-07-21. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $393.36 at RESELL MARKET 24.",u_00022,2026-07-28T14:53:07Z,393.36,RESELL MARKET 24,d_931250,
t_73e17964ba7343b2,LARGE_PURCHASE_ON_NEW_DEVICE,"Large purchase on new device: $1,126.65 at PREPAID DEPOT on device d_739614, 1.4h after it first appeared on this account (2026-07-28 13:39 UTC). That is 13x the account's median purchase of $89.25 over its 82 earlier purchases.",u_00213,2026-07-28T15:04:16Z,1126.65,PREPAID DEPOT,d_739614,
t_659e253bf6d00930,LARGE_PURCHASE_ON_NEW_DEVICE,"Large purchase on new device: $1,669.27 at GIFTCARDS EXPRESS on device d_739614, 2.0h after it first appeared on this account (2026-07-28 13:39 UTC). That is 19x the account's median purchase of $89.25 over its 82 earlier purchases.",u_00213,2026-07-28T15:41:16Z,1669.27,GIFTCARDS EXPRESS,d_739614,
t_00006372f2898f1b,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS;LARGE_PURCHASE_ON_NEW_DEVICE,"Device new to multiple accounts: device d_847598 has been used by 4 accounts that had never used it before, starting 2026-07-21. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $401.65 at LUXE ELECTRONICS OUTLET. | Large purchase on new device: $401.65 at LUXE ELECTRONICS OUTLET on device d_847598, 12.5h after it first appeared on this account (2026-07-28 04:11 UTC). That is 49x the account's median purchase of $8.23 over its 404 earlier purchases.",u_01587,2026-07-28T16:42:30Z,401.65,LUXE ELECTRONICS OUTLET,d_847598,
t_16e80d167f4a9d32,LARGE_PURCHASE_ON_NEW_DEVICE,"Large purchase on new device: $1,212.09 at Apple on device d_739614, 3.4h after it first appeared on this account (2026-07-28 13:39 UTC). That is 14x the account's median purchase of $89.25 over its 82 earlier purchases.",u_00213,2026-07-28T17:00:16Z,1212.09,Apple,d_739614,
t_03ac85d4180b9b13,LARGE_PURCHASE_ON_NEW_DEVICE,"Large purchase on new device: $976.63 at JEWELRY WHOLESALE CO on device d_739614, 4.0h after it first appeared on this account (2026-07-28 13:39 UTC). That is 11x the account's median purchase of $89.25 over its 82 earlier purchases.",u_00213,2026-07-28T17:37:16Z,976.63,JEWELRY WHOLESALE CO,d_739614,
t_34aa85bde8cbe821,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS,"Device new to multiple accounts: device d_832817 has been used by 14 accounts that had never used it before, starting 2026-06-18. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $133.97 at PREPAID DEPOT.",u_01498,2026-07-28T18:22:10Z,133.97,PREPAID DEPOT,d_832817,
t_5b030795f0073aa4,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS;LARGE_PURCHASE_ON_NEW_DEVICE,"Device new to multiple accounts: device d_847598 has been used by 4 accounts that had never used it before, starting 2026-07-21. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $183.00 at LUXE ELECTRONICS OUTLET. | Large purchase on new device: $183.00 at LUXE ELECTRONICS OUTLET on device d_847598, 16.9h after it first appeared on this account (2026-07-28 04:11 UTC). That is 22x the account's median purchase of $8.23 over its 404 earlier purchases.",u_01587,2026-07-28T21:03:18Z,183.0,LUXE ELECTRONICS OUTLET,d_847598,
t_187efa6010a78fb4,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS,"Device new to multiple accounts: device d_832817 has been used by 14 accounts that had never used it before, starting 2026-06-18. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $174.80 at GIFTCARDS EXPRESS.",u_01498,2026-07-28T22:08:45Z,174.8,GIFTCARDS EXPRESS,d_832817,
t_6869313e7e9868b1,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS,"Device new to multiple accounts: device d_931250 has been used by 3 accounts that had never used it before, starting 2026-07-21. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $298.02 at JEWELRY WHOLESALE CO.",u_00022,2026-07-28T22:47:11Z,298.02,JEWELRY WHOLESALE CO,d_931250,
t_6a45ea92b6b5613a,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS;LARGE_PURCHASE_ON_NEW_DEVICE,"Device new to multiple accounts: device d_847598 has been used by 4 accounts that had never used it before, starting 2026-07-21. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $244.82 at GIFTCARDS EXPRESS. | Large purchase on new device: $244.82 at GIFTCARDS EXPRESS on device d_847598, 20.5h after it first appeared on this account (2026-07-28 04:11 UTC). That is 30x the account's median purchase of $8.23 over its 404 earlier purchases.",u_01587,2026-07-29T00:40:44Z,244.82,GIFTCARDS EXPRESS,d_847598,
t_1744e23f46d05330,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS;LARGE_PURCHASE_ON_NEW_DEVICE,"Device new to multiple accounts: device d_931250 has been used by 4 accounts that had never used it before, starting 2026-07-21. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $321.51 at GIFTCARDS EXPRESS. | Large purchase on new device: $321.51 at GIFTCARDS EXPRESS on device d_931250, its first transaction on this account (2026-07-29 06:23 UTC). That is 15x the account's median purchase of $21.23 over its 198 earlier purchases.",u_00951,2026-07-29T06:23:00Z,321.51,GIFTCARDS EXPRESS,d_931250,
t_7ebde1e860355498,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS,"Device new to multiple accounts: device d_832817 has been used by 14 accounts that had never used it before, starting 2026-06-18. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $395.53 at JEWELRY WHOLESALE CO.",u_01498,2026-07-29T09:20:46Z,395.53,JEWELRY WHOLESALE CO,d_832817,
t_6887257dbfbf4d42,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS;LARGE_PURCHASE_ON_NEW_DEVICE,"Device new to multiple accounts: device d_931250 has been used by 4 accounts that had never used it before, starting 2026-07-21. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $398.25 at GIFTCARDS EXPRESS. | Large purchase on new device: $398.25 at GIFTCARDS EXPRESS on device d_931250, 3.5h after it first appeared on this account (2026-07-29 06:23 UTC). That is 19x the account's median purchase of $21.23 over its 198 earlier purchases.",u_00951,2026-07-29T09:55:20Z,398.25,GIFTCARDS EXPRESS,d_931250,
t_3a7b686d531660f2,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS,"Device new to multiple accounts: device d_847598 has been used by 4 accounts that had never used it before, starting 2026-07-21. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $325.80 at JEWELRY WHOLESALE CO.",u_01587,2026-07-29T19:36:28Z,325.8,JEWELRY WHOLESALE CO,d_847598,
t_738e71fd1a3d9e2a,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS;LARGE_PURCHASE_ON_NEW_DEVICE,"Device new to multiple accounts: device d_931250 has been used by 4 accounts that had never used it before, starting 2026-07-21. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $340.31 at RESELL MARKET 24. | Large purchase on new device: $340.31 at RESELL MARKET 24 on device d_931250, 15.5h after it first appeared on this account (2026-07-29 06:23 UTC). That is 16x the account's median purchase of $21.23 over its 198 earlier purchases.",u_00951,2026-07-29T21:52:29Z,340.31,RESELL MARKET 24,d_931250,
t_51f9423d3a4b05d7,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS,"Device new to multiple accounts: device d_832817 has been used by 14 accounts that had never used it before, starting 2026-06-18. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $312.44 at JEWELRY WHOLESALE CO.",u_01498,2026-07-30T00:37:23Z,312.44,JEWELRY WHOLESALE CO,d_832817,
t_6b2dfeb6a53d1913,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS,"Device new to multiple accounts: device d_931250 has been used by 4 accounts that had never used it before, starting 2026-07-21. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $155.51 at LUXE ELECTRONICS OUTLET.",u_00951,2026-07-30T07:03:57Z,155.51,LUXE ELECTRONICS OUTLET,d_931250,
t_30931720a22b9e03,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS;LARGE_PURCHASE_ON_NEW_DEVICE,"Device new to multiple accounts: device d_847598 has been used by 5 accounts that had never used it before, starting 2026-07-21. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $94.96 at PREPAID DEPOT. | Large purchase on new device: $94.96 at PREPAID DEPOT on device d_847598, its first transaction on this account (2026-07-30 09:05 UTC). That is 6x the account's median purchase of $16.79 over its 239 earlier purchases.",u_00819,2026-07-30T09:05:02Z,94.96,PREPAID DEPOT,d_847598,
t_5a3926cb9b678c99,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS,"Device new to multiple accounts: device d_931250 has been used by 4 accounts that had never used it before, starting 2026-07-21. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $299.41 at GIFTCARDS EXPRESS.",u_00951,2026-07-31T02:19:34Z,299.41,GIFTCARDS EXPRESS,d_931250,
t_15dc43761ed1f913,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS;LARGE_PURCHASE_ON_NEW_DEVICE,"Device new to multiple accounts: device d_847598 has been used by 5 accounts that had never used it before, starting 2026-07-21. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $182.17 at JEWELRY WHOLESALE CO. | Large purchase on new device: $182.17 at JEWELRY WHOLESALE CO on device d_847598, 19.1h after it first appeared on this account (2026-07-30 09:05 UTC). That is 11x the account's median purchase of $16.79 over its 239 earlier purchases.",u_00819,2026-07-31T04:08:47Z,182.17,JEWELRY WHOLESALE CO,d_847598,
t_5189857ffccd7d68,CARD_TESTING_BURST,Card-testing burst: 10 charges under $5 at 8 different merchants within 15 min ($31.50 so far). The burst ran to 24 charges and $69.62 by 13:42 UTC; its other charges are listed in related_txn_ids.,u_00632,2026-07-31T13:17:59Z,3.59,GAMETOP CREDITS,d_000890,t_14316dd578b22270;t_68f9684e8567f99e;t_1795b0ca9bad95aa;t_60c6a38d9584287c;t_41f4600a0b21b3e2;t_41bcc93c2c1be66d;t_0ba3236fcb6c0892;t_63bedd034992876c;t_67961823e51bc7cf;t_7c535f951c256a97;t_11d31aa4a2fc67b0;t_6251ad2b6f93d315;t_69be7447136dcf93;t_079289ad4a7fc594;t_13d59dd4a9fe7bdd;t_1e6a91059d0440ba;t_722e520211a7f5a6;t_1d2fd79fdab2d4b9;t_684a6f71df5052db;t_649b071daba7eae8;t_465bd98466e16dca;t_37ebd4e315793cb3;t_42db7a6690a12dfc
t_761f18d942c33cd4,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS,"Device new to multiple accounts: device d_847598 has been used by 5 accounts that had never used it before, starting 2026-07-21. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $154.71 at RESELL MARKET 24.",u_00819,2026-07-31T17:05:03Z,154.71,RESELL MARKET 24,d_847598,
t_16a9ad78e673817d,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS,"Device new to multiple accounts: device d_931250 has been used by 4 accounts that had never used it before, starting 2026-07-21. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $281.23 at JEWELRY WHOLESALE CO.",u_00951,2026-07-31T19:27:17Z,281.23,JEWELRY WHOLESALE CO,d_931250,
t_1209b40d83316625,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS;LARGE_PURCHASE_ON_NEW_DEVICE,"Device new to multiple accounts: device d_931250 has been used by 11 accounts that had never used it before, starting 2026-07-21. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $181.31 at JEWELRY WHOLESALE CO. | Large purchase on new device: $181.31 at JEWELRY WHOLESALE CO on device d_931250, its first transaction on this account (2026-07-31 23:00 UTC). That is 5x the account's median purchase of $36.61 over its 146 earlier purchases.",u_01976,2026-07-31T23:00:00Z,181.31,JEWELRY WHOLESALE CO,d_931250,
t_79918fdbb8bb4b69,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS;LARGE_PURCHASE_ON_NEW_DEVICE,"Device new to multiple accounts: device d_931250 has been used by 11 accounts that had never used it before, starting 2026-07-21. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $109.29 at GIFTCARDS EXPRESS. | Large purchase on new device: $109.29 at GIFTCARDS EXPRESS on device d_931250, its first transaction on this account (2026-07-31 23:00 UTC). That is 5x the account's median purchase of $22.95 over its 193 earlier purchases.",u_01901,2026-07-31T23:00:00Z,109.29,GIFTCARDS EXPRESS,d_931250,
t_1f50f82c8972e89b,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS;LARGE_PURCHASE_ON_NEW_DEVICE,"Device new to multiple accounts: device d_847598 has been used by 14 accounts that had never used it before, starting 2026-07-21. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $246.03 at LUXE ELECTRONICS OUTLET. | Large purchase on new device: $246.03 at LUXE ELECTRONICS OUTLET on device d_847598, its first transaction on this account (2026-07-31 23:00 UTC). That is 6x the account's median purchase of $42.36 over its 160 earlier purchases.",u_00296,2026-07-31T23:00:00Z,246.03,LUXE ELECTRONICS OUTLET,d_847598,
t_1f728978e1daf4e8,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS;LARGE_PURCHASE_ON_NEW_DEVICE,"Device new to multiple accounts: device d_847598 has been used by 14 accounts that had never used it before, starting 2026-07-21. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $358.65 at JEWELRY WHOLESALE CO. | Large purchase on new device: $358.65 at JEWELRY WHOLESALE CO on device d_847598, its first transaction on this account (2026-07-31 23:00 UTC). That is 15x the account's median purchase of $24.23 over its 248 earlier purchases.",u_01416,2026-07-31T23:00:00Z,358.65,JEWELRY WHOLESALE CO,d_847598,
t_21cb0a672325b571,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS;LARGE_PURCHASE_ON_NEW_DEVICE,"Device new to multiple accounts: device d_847598 has been used by 14 accounts that had never used it before, starting 2026-07-21. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $280.66 at RESELL MARKET 24. | Large purchase on new device: $280.66 at RESELL MARKET 24 on device d_847598, its first transaction on this account (2026-07-31 23:00 UTC). That is 23x the account's median purchase of $12.47 over its 205 earlier purchases.",u_00650,2026-07-31T23:00:00Z,280.66,RESELL MARKET 24,d_847598,
t_02c140ef600bb675,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS;LARGE_PURCHASE_ON_NEW_DEVICE,"Device new to multiple accounts: device d_847598 has been used by 14 accounts that had never used it before, starting 2026-07-21. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $235.30 at PREPAID DEPOT. | Large purchase on new device: $235.30 at PREPAID DEPOT on device d_847598, its first transaction on this account (2026-07-31 23:00 UTC). That is 14x the account's median purchase of $17.35 over its 295 earlier purchases.",u_00766,2026-07-31T23:00:00Z,235.3,PREPAID DEPOT,d_847598,
t_23ed347ea1ee687f,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS;LARGE_PURCHASE_ON_NEW_DEVICE,"Device new to multiple accounts: device d_847598 has been used by 14 accounts that had never used it before, starting 2026-07-21. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $392.20 at PREPAID DEPOT. | Large purchase on new device: $392.20 at PREPAID DEPOT on device d_847598, its first transaction on this account (2026-07-31 23:00 UTC). That is 38x the account's median purchase of $10.22 over its 259 earlier purchases.",u_00967,2026-07-31T23:00:00Z,392.2,PREPAID DEPOT,d_847598,
t_0229532a940f4d9f,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS;LARGE_PURCHASE_ON_NEW_DEVICE,"Device new to multiple accounts: device d_931250 has been used by 11 accounts that had never used it before, starting 2026-07-21. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $367.69 at PREPAID DEPOT. | Large purchase on new device: $367.69 at PREPAID DEPOT on device d_931250, its first transaction on this account (2026-07-31 23:00 UTC). That is 12x the account's median purchase of $29.52 over its 1264 earlier purchases.",u_00204,2026-07-31T23:00:00Z,367.69,PREPAID DEPOT,d_931250,
t_78fc6d23aba86edb,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS;LARGE_PURCHASE_ON_NEW_DEVICE,"Device new to multiple accounts: device d_847598 has been used by 14 accounts that had never used it before, starting 2026-07-21. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $309.22 at LUXE ELECTRONICS OUTLET. | Large purchase on new device: $309.22 at LUXE ELECTRONICS OUTLET on device d_847598, its first transaction on this account (2026-07-31 23:00 UTC). That is 18x the account's median purchase of $17.02 over its 294 earlier purchases.",u_00659,2026-07-31T23:00:00Z,309.22,LUXE ELECTRONICS OUTLET,d_847598,
t_2480f0e4d924b656,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS;LARGE_PURCHASE_ON_NEW_DEVICE,"Device new to multiple accounts: device d_931250 has been used by 11 accounts that had never used it before, starting 2026-07-21. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $344.11 at GIFTCARDS EXPRESS. | Large purchase on new device: $344.11 at GIFTCARDS EXPRESS on device d_931250, its first transaction on this account (2026-07-31 23:00 UTC). That is 15x the account's median purchase of $22.95 over its 193 earlier purchases.",u_01901,2026-07-31T23:00:00Z,344.11,GIFTCARDS EXPRESS,d_931250,
t_26292122e1d1b0ec,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS,"Device new to multiple accounts: device d_847598 has been used by 14 accounts that had never used it before, starting 2026-07-21. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $336.60 at JEWELRY WHOLESALE CO.",u_00819,2026-07-31T23:00:00Z,336.6,JEWELRY WHOLESALE CO,d_847598,
t_29ff510417b5cdb3,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS,"Device new to multiple accounts: device d_931250 has been used by 11 accounts that had never used it before, starting 2026-07-21. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $136.75 at PREPAID DEPOT.",u_00951,2026-07-31T23:00:00Z,136.75,PREPAID DEPOT,d_931250,
t_7743252e6309b6de,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS;LARGE_PURCHASE_ON_NEW_DEVICE,"Device new to multiple accounts: device d_847598 has been used by 14 accounts that had never used it before, starting 2026-07-21. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $418.57 at PREPAID DEPOT. | Large purchase on new device: $418.57 at PREPAID DEPOT on device d_847598, its first transaction on this account (2026-07-31 23:00 UTC). That is 17x the account's median purchase of $25.16 over its 184 earlier purchases.",u_00020,2026-07-31T23:00:00Z,418.57,PREPAID DEPOT,d_847598,
t_2b4a0acb50ab3784,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS;LARGE_PURCHASE_ON_NEW_DEVICE,"Device new to multiple accounts: device d_931250 has been used by 11 accounts that had never used it before, starting 2026-07-21. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $270.19 at GIFTCARDS EXPRESS. | Large purchase on new device: $270.19 at GIFTCARDS EXPRESS on device d_931250, its first transaction on this account (2026-07-31 23:00 UTC). That is 8x the account's median purchase of $32.18 over its 202 earlier purchases.",u_01359,2026-07-31T23:00:00Z,270.19,GIFTCARDS EXPRESS,d_931250,
t_01e622bab28d4ee1,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS;LARGE_PURCHASE_ON_NEW_DEVICE,"Device new to multiple accounts: device d_931250 has been used by 11 accounts that had never used it before, starting 2026-07-21. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $329.34 at JEWELRY WHOLESALE CO. | Large purchase on new device: $329.34 at JEWELRY WHOLESALE CO on device d_931250, its first transaction on this account (2026-07-31 23:00 UTC). That is 11x the account's median purchase of $29.52 over its 1264 earlier purchases.",u_00204,2026-07-31T23:00:00Z,329.34,JEWELRY WHOLESALE CO,d_931250,
t_2e0f9e81959681c6,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS;LARGE_PURCHASE_ON_NEW_DEVICE,"Device new to multiple accounts: device d_931250 has been used by 11 accounts that had never used it before, starting 2026-07-21. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $117.42 at GIFTCARDS EXPRESS. | Large purchase on new device: $117.42 at GIFTCARDS EXPRESS on device d_931250, its first transaction on this account (2026-07-31 23:00 UTC). That is 5x the account's median purchase of $22.95 over its 193 earlier purchases.",u_01901,2026-07-31T23:00:00Z,117.42,GIFTCARDS EXPRESS,d_931250,
t_008c13105c40fecb,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS;LARGE_PURCHASE_ON_NEW_DEVICE,"Device new to multiple accounts: device d_931250 has been used by 11 accounts that had never used it before, starting 2026-07-21. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $229.89 at PREPAID DEPOT. | Large purchase on new device: $229.89 at PREPAID DEPOT on device d_931250, its first transaction on this account (2026-07-31 23:00 UTC). That is 9x the account's median purchase of $24.55 over its 323 earlier purchases.",u_01468,2026-07-31T23:00:00Z,229.89,PREPAID DEPOT,d_931250,
t_2f4cee11e1700b94,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS;LARGE_PURCHASE_ON_NEW_DEVICE,"Device new to multiple accounts: device d_931250 has been used by 11 accounts that had never used it before, starting 2026-07-21. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $322.36 at GIFTCARDS EXPRESS. | Large purchase on new device: $322.36 at GIFTCARDS EXPRESS on device d_931250, its first transaction on this account (2026-07-31 23:00 UTC). That is 12x the account's median purchase of $25.96 over its 259 earlier purchases.",u_00151,2026-07-31T23:00:00Z,322.36,GIFTCARDS EXPRESS,d_931250,
t_1c32b64460cd5894,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS;LARGE_PURCHASE_ON_NEW_DEVICE,"Device new to multiple accounts: device d_847598 has been used by 14 accounts that had never used it before, starting 2026-07-21. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $310.03 at LUXE ELECTRONICS OUTLET. | Large purchase on new device: $310.03 at LUXE ELECTRONICS OUTLET on device d_847598, its first transaction on this account (2026-07-31 23:00 UTC). That is 18x the account's median purchase of $17.02 over its 294 earlier purchases.",u_00659,2026-07-31T23:00:00Z,310.03,LUXE ELECTRONICS OUTLET,d_847598,
t_11acd5bb063b66db,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS;LARGE_PURCHASE_ON_NEW_DEVICE,"Device new to multiple accounts: device d_931250 has been used by 11 accounts that had never used it before, starting 2026-07-21. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $236.42 at RESELL MARKET 24. | Large purchase on new device: $236.42 at RESELL MARKET 24 on device d_931250, its first transaction on this account (2026-07-31 23:00 UTC). That is 6x the account's median purchase of $36.61 over its 146 earlier purchases.",u_01976,2026-07-31T23:00:00Z,236.42,RESELL MARKET 24,d_931250,
t_1a7416fff33f317d,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS;LARGE_PURCHASE_ON_NEW_DEVICE,"Device new to multiple accounts: device d_931250 has been used by 11 accounts that had never used it before, starting 2026-07-21. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $413.39 at GIFTCARDS EXPRESS. | Large purchase on new device: $413.39 at GIFTCARDS EXPRESS on device d_931250, its first transaction on this account (2026-07-31 23:00 UTC). That is 11x the account's median purchase of $36.61 over its 146 earlier purchases.",u_01976,2026-07-31T23:00:00Z,413.39,GIFTCARDS EXPRESS,d_931250,
t_79bf67f670f2e8c9,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS;LARGE_PURCHASE_ON_NEW_DEVICE,"Device new to multiple accounts: device d_931250 has been used by 11 accounts that had never used it before, starting 2026-07-21. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $288.26 at RESELL MARKET 24. | Large purchase on new device: $288.26 at RESELL MARKET 24 on device d_931250, its first transaction on this account (2026-07-31 23:00 UTC). That is 11x the account's median purchase of $25.96 over its 259 earlier purchases.",u_00151,2026-07-31T23:00:00Z,288.26,RESELL MARKET 24,d_931250,
t_10efbb5e7e61bb8e,DEVICE_NEW_TO_MULTIPLE_ACCOUNTS;LARGE_PURCHASE_ON_NEW_DEVICE,"Device new to multiple accounts: device d_931250 has been used by 11 accounts that had never used it before, starting 2026-07-21. One device operating several accounts points to an account-takeover ring or mule farm. This transaction: $204.70 at PREPAID DEPOT. | Large purchase on new device: $204.70 at PREPAID DEPOT on device d_931250, its first transaction on this account (2026-07-31 23:00 UTC). That is 7x the account's median purchase of $29.52 over its 1264 earlier purchases.",u_00204,2026-07-31T23:00:00Z,204.7,PREPAID DEPOT,d_931250,
